CMDLINE /usr/bin/python3 tlm_sterodynamics_project.py --pipeline_id configTest.ocean.tlm.sterodynamics --nsamps 2000
MEM 4.625000 1711821910.8732
MEM 53.914062 1711821910.9742
MEM 73.332031 1711821911.0752
MEM 91.207031 1711821911.1761
MEM 100.160156 1711821911.2779
CMDLINE /usr/bin/python3 tlm_sterodynamics_project.py --pipeline_id configTest.ocean.tlm.sterodynamics --nsamps 50
MEM 4.500000 1712347866.0008
MEM 41.136719 1712347866.1031
MEM 48.925781 1712347866.2044
MEM 60.320312 1712347866.3051
MEM 73.445312 1712347866.4062
MEM 101.351562 1712347866.5073
CMDLINE /usr/bin/python3 tlm_sterodynamics_project.py --pipeline_id configTest.ocean.tlm.sterodynamics --nsamps 50
MEM 4.250000 1712349008.5104
MEM 51.750000 1712349008.6150
MEM 60.500000 1712349008.7160
MEM 76.410156 1712349008.8172
MEM 99.457031 1712349008.9216
CMDLINE /usr/bin/python3 tlm_sterodynamics_project.py --pipeline_id configTest.ocean.tlm.sterodynamics --nsamps 2000
MEM 4.250000 1712940623.4813
MEM 41.062500 1712940623.5840
MEM 47.894531 1712940623.6850
MEM 58.140625 1712940623.7863
MEM 71.640625 1712940623.8875
MEM 79.765625 1712940623.9885
