access1-3,1861,2100,rcp85,zostoga,m
1861,0.004233
1862,0.003696
1863,0.003034
1864,0.003105
1865,0.003566
1866,0.004418
1867,0.004138
1868,0.005125
1869,0.006412
1870,0.006291
1871,0.005156
1872,0.005886
1873,0.006152
1874,0.006410
1875,0.006651
1876,0.007227
1877,0.005883
1878,0.005124
1879,0.005554
1880,0.005238
1881,0.004860
1882,0.004958
1883,0.004386
1884,0.002315
1885,0.000525
1886,-0.000475
1887,-0.001435
1888,-0.000861
1889,-0.000610
1890,-0.000570
1891,-0.000265
1892,-0.000897
1893,-0.000899
1894,0.000057
1895,0.000712
1896,0.000864
1897,0.001608
1898,0.000818
1899,0.000123
1900,0.000000
1901,0.000419
1902,-0.000004
1903,-0.003409
1904,-0.004170
1905,-0.004210
1906,-0.005108
1907,-0.004532
1908,-0.003657
1909,-0.003274
1910,-0.002875
1911,-0.003739
1912,-0.004431
1913,-0.004709
1914,-0.004862
1915,-0.004969
1916,-0.004954
1917,-0.005666
1918,-0.006050
1919,-0.004726
1920,-0.003763
1921,-0.003495
1922,-0.004388
1923,-0.004798
1924,-0.005577
1925,-0.005009
1926,-0.005458
1927,-0.005907
1928,-0.004749
1929,-0.003743
1930,-0.004407
1931,-0.004483
1932,-0.003729
1933,-0.002980
1934,-0.002674
1935,-0.001885
1936,-0.001061
1937,-0.000900
1938,-0.001107
1939,-0.002129
1940,-0.001928
1941,-0.002486
1942,-0.002043
1943,-0.001339
1944,-0.001861
1945,-0.002183
1946,-0.001801
1947,-0.001263
1948,-0.001296
1949,-0.002030
1950,-0.001623
1951,-0.001511
1952,-0.002057
1953,-0.002356
1954,-0.003199
1955,-0.003308
1956,-0.003032
1957,-0.003114
1958,-0.003532
1959,-0.003680
1960,-0.003624
1961,-0.003160
1962,-0.001994
1963,-0.002850
1964,-0.006344
1965,-0.008364
1966,-0.009163
1967,-0.009733
1968,-0.009734
1969,-0.009193
1970,-0.009691
1971,-0.010204
1972,-0.010067
1973,-0.010874
1974,-0.011530
1975,-0.012136
1976,-0.013652
1977,-0.013269
1978,-0.012640
1979,-0.012989
1980,-0.012843
1981,-0.011782
1982,-0.010309
1983,-0.011757
1984,-0.012641
1985,-0.012143
1986,-0.011517
1987,-0.010587
1988,-0.009520
1989,-0.008602
1990,-0.007422
1991,-0.007657
1992,-0.011792
1993,-0.012527
1994,-0.012168
1995,-0.010383
1996,-0.009258
1997,-0.008568
1998,-0.007400
1999,-0.006324
2000,-0.005163
2001,-0.004219
2002,-0.002184
2003,-0.001474
2004,-0.000121
2005,0.000928
2006,0.000636
2007,0.001682
2008,0.003838
2009,0.005875
2010,0.007390
2011,0.008215
2012,0.010995
2013,0.013829
2014,0.015940
2015,0.017482
2016,0.020295
2017,0.022828
2018,0.024728
2019,0.025161
2020,0.027460
2021,0.029387
2022,0.032555
2023,0.034631
2024,0.037546
2025,0.040016
2026,0.041555
2027,0.042539
2028,0.044352
2029,0.047029
2030,0.049482
2031,0.052882
2032,0.054789
2033,0.057179
2034,0.060905
2035,0.063721
2036,0.066040
2037,0.069338
2038,0.072051
2039,0.075210
2040,0.078162
2041,0.081546
2042,0.085065
2043,0.087893
2044,0.091280
2045,0.094340
2046,0.097651
2047,0.102190
2048,0.106173
2049,0.110364
2050,0.114473
2051,0.117360
2052,0.121080
2053,0.125087
2054,0.129275
2055,0.133549
2056,0.136529
2057,0.139908
2058,0.144120
2059,0.148171
2060,0.152414
2061,0.156587
2062,0.159931
2063,0.163482
2064,0.168384
2065,0.172526
2066,0.176330
2067,0.180340
2068,0.184817
2069,0.189813
2070,0.193643
2071,0.198832
2072,0.203157
2073,0.208133
2074,0.211846
2075,0.216610
2076,0.221119
2077,0.225717
2078,0.230345
2079,0.234302
2080,0.238335
2081,0.242229
2082,0.246484
2083,0.250659
2084,0.254830
2085,0.260178
2086,0.264378
2087,0.270355
2088,0.276256
2089,0.280697
2090,0.285749
2091,0.290364
2092,0.295980
2093,0.301063
2094,0.306614
2095,0.311933
2096,0.315925
2097,0.321416
2098,0.326451
2099,0.332194
2100,0.337438
